bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
2,Back Right,0,(,0.6695120916993034,1763471531.6496518,1763471531.6496518
3,Back Left,0,9,0.574332814956481,1763471531.7272718,1763471531.7272718
3,Front,0,Az,0.8187733198209571,1763471531.775632,1763471531.775632
-1,Top,0,1,0.982197124903962,1763471532.3622663,1763471532.3622663
4,Back Left,0,Pr,0.6694897911301363,1763471537.4227357,1763471537.4227357
3,Back Right,0,8,0.5651870196206943,1763471537.478253,1763471537.478253
4,Top,0,3,0.9462030360382414,1763471538.4822993,1763471538.4822993
4,Front,0,MAGaz,0.5139306687897764,1763471540.420945,1763471540.420945
-1,Back Left,0,Prim,0.5901548266410828,1763471620.878154,1763471620.878154
-1,Front,0,RIMAGAZ,0.9873197894358158,1763471620.9766915,1763471620.9766915
-1,Back Right,0,RIMAGAZ,0.870950422739377,1763471621.1799338,1763471621.1799338
-1,Back Right,0,'GAZ,0.7134246230125427,1763471621.211478,1763471621.211478
2,Back Left,0,IMAGAZ,0.5144003656932213,1763471624.945372,1763471624.945372
-1,Front,0,AGAI,0.675872317407586,1763471625.0718615,1763471625.0718615
-1,Back Right,0,UN1065,0.6704602735183353,1763471625.7924647,1763471625.7924647
2,Top,0,8,0.5930172855199913,1763471625.949543,1763471625.949543
3,Front,0,GAZ,0.6546656908592077,1763471631.9483607,1763471631.9483607
3,Top,0,N 7,0.8829620459566687,1763471632.108995,1763471632.108995
3,Back Right,0,PR,0.9891174917071206,1763471633.9982808,1763471633.9982808
3,Back Left,0,Icue: 3,0.540514851410029,1763471635.828468,1763471635.828468
-1,Back Left,0,15 91 queue: 2,0.596470742003754,1763471661.229471,1763471661.229471
-1,Front,0,RIMAGAZ,0.965071624567636,1763471661.3331184,1763471661.3331184
-1,Back Right,0,RIMAGAZ,0.8404968349024152,1763471661.4076707,1763471661.4076707
1,Back Right,0,AGAZ,0.9207510948181152,1763471661.870386,1763471661.870386
2,Back Left,0,2,0.5826064193533966,1763471665.1958692,1763471665.1958692
-1,Back Right,0,8,0.9846398386403941,1763471665.4301028,1763471665.4301028
-1,Front,0,MAGA,0.9960759878158569,1763471665.7177794,1763471665.7177794
-1,Top,0,),0.9958507038416862,1763471666.5606418,1763471666.5606418
3,Front,0,GAZ,0.8935811531778569,1763471673.6668115,1763471673.6668115
3,Top,0,N 7,0.7540180730104726,1763471674.0399125,1763471674.0399125
-1,Front,0,RIMAGAZ,0.9873197894358158,1763472975.5189407,1763472975.5189407
-1,Back Left,0,quaue: 2,0.6271062261825766,1763472976.012095,1763472976.012095
-1,Back Right,0,RIMAGAZ,0.9040259642510272,1763472976.1658235,1763472976.1658235
-1,Back Right,0,'AGAZ,0.7139180810583099,1763472976.3458974,1763472976.3458974
-1,Back Left,0,16,0.6310173020003804,1763472980.4816482,1763472980.4816482
-1,Back Right,0,U,0.8639045137259451,1763472981.0275273,1763472981.0275273
-1,Front,0,5 MAGA,0.9584126953021457,1763472981.2498138,1763472981.2498138
2,Top,0,2034,0.5285998582839966,1763472985.7703254,1763472985.7703254
2,Back Right,0,(,0.6695120916993034,1763472989.0977302,1763472989.0977302
3,Back Left,0,9,0.574332814956481,1763472989.2183862,1763472989.2183862
3,Front,0,Az,0.8187733198209571,1763472989.3079255,1763472989.3079255
-1,Top,0,1,0.982197124903962,1763472990.035564,1763472990.035564
4,Back Left,0,Pr,0.6694897911301363,1763472996.8758762,1763472996.8758762
3,Back Right,0,8,0.5651870196206943,1763472996.9245563,1763472996.9245563
4,Top,0,3,0.9462030360382414,1763472998.3866975,1763472998.3866975
4,Front,0,MAGaz,0.5139306687897764,1763473001.9539003,1763473001.9539003
5,Back Left,0,PR,0.991267929219578,1763473007.784447,1763473007.784447
5,Back Right,0,TARA,0.9814496040344238,1763473009.103477,1763473009.103477
5,Front,0,GAZ,0.8978794322757789,1763473011.0003364,1763473011.0003364
5,Top,0,Bottle ~1 (Ok) YCLO ID: 24,0.6947279380595449,1763473016.1523278,1763473016.1523278
6,Back Left,0,3,0.8756277421281631,1763473017.3597333,1763473017.3597333
