bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
-1,Front,0,03 70,0.9844978681725363,1763908476.5829859,1763908476.5829859
104,Top,0,5,0.5104591605652367,1763908476.7764792,1763908476.7764792
104,Back Right,0,Ok),0.5345179595760143,1763908479.244466,1763908479.244466
-1,Back Left,0,quc,0.6713374017211119,1763908480.8872893,1763908480.8872893
-1,Front,0,04,0.9932940464781708,1763908483.502981,1763908483.502981
106,Back Right,0,K),0.9827517178455335,1763908485.9590132,1763908485.9590132
-1,Back Left,0,h que,0.8300202558376673,1763908489.900211,1763908489.900211
105,Top,0,0,0.9745499963376147,1763908491.298577,1763908491.298577
-1,Front,0,10 478,0.9994668006219289,1763908492.1466079,1763908492.1466079
107,Back Right,0,Ok),0.8003641057381274,1763908495.3702319,1763908495.3702319
107,Back Left,0,quc,0.6744615764847448,1763908499.8130445,1763908499.8130445
-1,Front,0,le 48,0.9258828662887115,1763908502.7462726,1763908502.7462726
108,Back Right,0,Uk),0.5902793482321729,1763908507.6945217,1763908507.6945217
108,Back Left,0,qu,0.9949873697474191,1763908512.4003534,1763908512.4003534
-1,Front,0,Bottle,0.9976560180519419,1763908516.75472,1763908516.75472
108,Back Right,0,OK),0.8571770201561353,1763908520.453256,1763908520.453256
-1,Back Left,0,quc,0.7353417418937807,1763908525.6413538,1763908525.6413538
109,Front,0,Ucuc,0.6083577871322632,1763908533.1923087,1763908533.1923087
-1,Back Left,0,h que,0.8559182220731352,1763908538.4041114,1763908538.4041114
109,Back Right,0,Jue;,0.7356541156768799,1763908538.5080843,1763908538.5080843
-1,Front,0,09 95,0.9855248486781434,1763908538.8915796,1763908538.8915796
